,28xeuclidean,28xcosine,id
38,"[16.97550392 16.72270393 18.12164497 16.9952774  16.87014389 16.20089722
 16.17211151 14.28778172 14.59052753 13.02589893 16.34920311 13.23025036
 13.26412868 15.89884281 15.86905193 16.58650398 12.75229836 14.14312458
 14.2842207  17.16245651 14.68614101 12.76327038 16.51586151 13.73882008
 13.24150562 14.84773159 16.64045143 12.16857719]","[0.34977689 0.35639572 0.18309788 0.29374048 0.43649039 0.28949928
 0.24954396 0.4903135  0.42345312 0.54836029 0.43682623 0.48269895
 0.45171928 0.29578969 0.30980816 0.40978277 0.50433421 0.34404758
 0.38448793 0.32359526 0.25052869 0.39352894 0.3834089  0.36003107
 0.3621482  0.46824145 0.27691638 0.34505808]",cr91kd19
39,"[15.07903576 14.9819479  15.49068928 15.10143375 15.23580933 14.55342197
 14.60112381 15.2767868  15.02833462 14.66945744 16.07788658 12.88973045
 13.45833778 14.54125786 15.38731861 16.0742836  14.06347179 15.16650581
 12.87651348 14.63373566 11.0853796  13.49321747 13.30204678 13.32519341
 14.11880016 14.13405704 15.39107704 13.1560955 ]","[0.46200541 0.45756221 0.23144476 0.35157952 0.43684179 0.34988114
 0.49311426 0.42970043 0.26889205 0.38049054 0.36579806 0.49529666
 0.5646916  0.29488045 0.29522559 0.35162982 0.36340627 0.43500003
 0.26432642 0.27996913 0.36039484 0.42225158 0.47552174 0.24374089
 0.42390707 0.35210535 0.41582829 0.46661738]",cwpk6107
40,"[13.99722576 13.95902729 14.71706104 16.1563549  14.03809452 15.93297958
 16.70194435 14.55062675 14.81685543 15.3809433  14.84257698 15.65721989
 16.38330078 13.21396351 14.21138096 14.48207951 12.6147089  15.29437637
 15.6245575  12.18852329 12.67645931 13.76633644 14.78591156 15.60902977
 16.00829506 12.68476772 12.93032265 11.49757385]","[0.46352798 0.27409244 0.41959667 0.27105561 0.52300429 0.29054099
 0.35734978 0.1780469  0.40185857 0.32760754 0.45879057 0.30267322
 0.37380892 0.3670541  0.19327885 0.34550211 0.38328448 0.31755638
 0.32180703 0.64287478 0.55356282 0.56806469 0.45431548 0.292476
 0.393603   0.60054046 0.64594489 0.6947701 ]",d2c54dfk
41,"[13.2702179  14.44616222 16.27999687 14.91705513 14.70418167 15.34683704
 12.4666996  15.06753063 15.82205582 15.25699043 14.94761372 14.81338978
 13.0355196  16.4437294  14.23416615 15.13498974 15.35291576 15.34653568
 17.57152176 16.58187294 15.27257633 15.37731838 15.8275404  15.6122551
 14.57448483 14.53689957 12.84429455 15.44901943]","[0.47202662 0.42194089 0.23862277 0.39326119 0.44351169 0.19832779
 0.55642092 0.38185218 0.29444563 0.37597775 0.43346396 0.27124658
 0.52351761 0.29065138 0.49176824 0.45307344 0.28410503 0.38466445
 0.20160437 0.32445773 0.26240098 0.36204717 0.40921119 0.27243143
 0.45315507 0.41330704 0.59767193 0.24884461]",de2k1rwl
42,"[14.31571865 16.19571304 15.2957592  15.70930004 15.87615108 15.3811512
 15.26676941 11.88017941 15.48501015 12.10242081 12.58119583 13.2220974
 12.34920788 16.23584175 13.40992737 13.28486443 12.20754814 12.92876911
 14.89588642 16.43096542 11.32323265 15.34405518 13.81651592 12.8974123
 12.05569649 15.19645882 13.59808254 13.22039413]","[0.49402115 0.32181045 0.52122951 0.38666135 0.4120833  0.39332563
 0.39569232 0.4987902  0.39907008 0.50756341 0.51941258 0.37958661
 0.44819474 0.3141956  0.36551455 0.44169039 0.44247988 0.36092135
 0.44841731 0.36632681 0.68983257 0.38516355 0.42255425 0.41388506
 0.47811344 0.26677343 0.40531859 0.33263239]",dvw4pmpg
43,"[13.90710926 15.53319263 15.07529259 13.1058979  16.97549629 15.30219269
 14.96032238 14.31124687 14.6701107  14.57004738 16.96550751 16.50879478
 15.81319237 16.4492054  14.80153561 14.92886734 14.47600174 15.72159386
 13.36622143 15.56005478 15.66562843 14.35956955 14.34840679 15.28955173
 13.64023304 15.01443577 16.91660309 15.13208008]","[0.54669052 0.35119107 0.42276296 0.54162115 0.35729685 0.42319015
 0.44629207 0.48044011 0.48062673 0.46349788 0.38400131 0.36000195
 0.41054741 0.24474475 0.35068408 0.46688855 0.43623447 0.33091679
 0.50456637 0.44607228 0.37576106 0.47317728 0.51076877 0.37373132
 0.49980557 0.49758106 0.35866669 0.43275088]",evgj8hnz
44,"[12.21486664 16.06005859 15.44880199 14.24769115 15.53728104 15.80980968
 12.8738451  14.1051054  15.35438061 14.12131405 13.94236946 14.67234707
 14.2458601  14.45743275 15.16869926 13.57770443 14.20441532 14.43349457
 14.24669933 14.87215614 14.27938366 12.59561253 14.88216686 14.1572752
 13.23541164 13.97698689 14.17452049 14.1907711 ]","[0.64716059 0.35988536 0.35874301 0.5176906  0.47105983 0.43357828
 0.55348891 0.49582228 0.35081539 0.51656246 0.56718683 0.50318825
 0.43449301 0.38826534 0.41368625 0.57293338 0.51322907 0.38012165
 0.439237   0.44972664 0.47122595 0.47404632 0.50448549 0.53552288
 0.51064205 0.58106613 0.49662441 0.47119305]",ey6rvkee
45,"[16.88579559 16.76408195 14.80337906 16.58032799 15.11892891 15.28078175
 14.68772507 15.13021946 15.24531078 17.19941902 14.68616009 17.02185822
 15.2211237  14.85326767 16.01958466 13.99459839 15.19061661 14.84112549
 13.60288048 13.05548954 12.29324818 12.45075226 14.04635048 15.70365047
 13.16321945 13.86858845 13.27324009 15.16846943]","[0.34548098 0.31471044 0.31221822 0.35874891 0.42845875 0.37440604
 0.35213065 0.50044858 0.38037243 0.37779102 0.51966208 0.31498215
 0.40288669 0.36230561 0.43126461 0.53730077 0.41977841 0.38723248
 0.50634009 0.49764022 0.50842857 0.40180045 0.55365032 0.40827766
 0.55291355 0.50350064 0.49769294 0.27685302]",ff7sbzen
46,"[16.00312042 17.03165245 14.71390343 17.08432007 16.30963135 17.50426674
 16.27268028 16.21603775 14.08686829 15.67102432 15.68118    17.24053383
 16.19885445 16.25379944 16.40569115 14.4349699  15.75798512 15.21996593
 14.29587364 13.85233116 16.35062027 15.42264557 13.46626663 15.88856888
 15.66932487 14.12293243 15.55593395 14.97934532]","[0.46038717 0.30293456 0.46798065 0.30215636 0.26097429 0.2441075
 0.34208411 0.40777516 0.54629463 0.44993904 0.37368131 0.31341869
 0.39093837 0.29039308 0.30113053 0.36107525 0.33250871 0.37146035
 0.45443815 0.39037797 0.25992849 0.33503181 0.45057541 0.32542306
 0.33777002 0.36514306 0.21772142 0.37217176]",fo7s5x1o
47,"[14.64053345 15.01062012 13.41466045 16.29166985 14.75565243 14.46863842
 14.54180241 14.65584278 15.48724842 15.80459595 13.72598171 15.1771431
 16.36468506 11.98192787 13.48396015 12.62424564 12.24372005 14.06695557
 14.47560978 13.45730495 13.57230186 14.62937737 12.72297955 14.72147846
 14.37642384 11.88819599 14.62579727 15.90317822]","[0.51718158 0.38023669 0.53186381 0.35737959 0.45208135 0.49977314
 0.38871941 0.41256052 0.37286809 0.39693683 0.52825403 0.4507888
 0.21331654 0.51001292 0.44977891 0.48817104 0.55774736 0.20497955
 0.39891863 0.45188722 0.48095083 0.20865899 0.55643797 0.44030973
 0.33095074 0.61895114 0.25908381 0.1891015 ]",ft6u82q5
48,"[16.20331383 16.54069328 17.90948677 16.30452919 16.75687599 18.21539116
 16.5246315  14.99505901 13.9388628  14.83750248 14.28124046 17.22367668
 13.7945509  14.67321301 14.37609863 14.74064255 13.44405079 14.00371742
 13.35904217 13.39934826 15.44442749 11.63356876 12.15718555 14.80393314
 11.72148705 14.83735561 11.79538059 14.08896637]","[0.40640199 0.42341268 0.3424297  0.47254834 0.43957841 0.28574952
 0.37904745 0.48836568 0.57271171 0.53350437 0.56545281 0.30772823
 0.52721089 0.55602616 0.58796936 0.5641219  0.60847336 0.55177104
 0.65284556 0.6487413  0.49810141 0.7027238  0.71930552 0.55483347
 0.71120882 0.55000943 0.70509678 0.5346548 ]",fvmi0mv0
49,"[15.45147038 14.87562752 14.50543499 12.87811756 14.22122669 16.29151726
 13.65190315 13.5004406  12.46155834 13.59100628 13.86816788 15.99751282
 13.0742197  14.8760891  15.00441265 13.52258778 14.96235275 13.87655735
 16.14253426 12.71344948 14.96836853 15.11598969 14.43586063 16.88054276
 12.58216858 15.79829979 14.79512978 15.51642323]","[0.41588223 0.41983858 0.40734652 0.60102969 0.43178281 0.20962191
 0.49240649 0.56495309 0.60873717 0.58872306 0.5141837  0.31784016
 0.57950151 0.39488995 0.46885246 0.50159854 0.35541254 0.49021062
 0.34615314 0.52383286 0.29834658 0.34909165 0.4802871  0.24909316
 0.61643767 0.22041994 0.37802708 0.27488863]",fzqyj3f9
50,"[13.3491888  12.70370293 14.68861198 15.45155716 12.53443909 14.31682777
 13.15305519 14.84730053 15.46125984 14.31385517 14.1656723  14.600214
 14.62981224 14.80156517 14.30978584 13.12365246 12.90844059 13.66452885
 15.58828163 14.92694855 12.69537163 13.06061935 15.76492786 13.97458553
 15.33378601 13.61161804 13.90509129 13.67560196]","[0.6327526  0.63954002 0.46531954 0.48440871 0.66751784 0.4876931
 0.62244195 0.51499265 0.41730285 0.56460398 0.58174562 0.47771266
 0.54019225 0.40116248 0.52460581 0.60971206 0.5412212  0.5608564
 0.36756086 0.43779531 0.47784984 0.55306554 0.45652536 0.48891038
 0.46830532 0.53095764 0.57239646 0.5028311 ]",g7gmcvts
51,"[15.60768223 14.56248283 14.56772709 15.78953075 15.30125904 14.87772751
 14.83045769 12.46752739 12.98650265 13.82614613 14.98149967 14.21066284
 11.30268097 15.21887493 13.94477367 15.45410347 11.83994389 14.13979149
 13.16810226 14.66413784 13.31512547 13.13774872 14.37094307 14.00762367
 13.98180294 14.77762032 14.86858368 13.56318951]","[0.46849459 0.51988071 0.44492468 0.40671861 0.48615396 0.4168961
 0.47823223 0.65200627 0.57016754 0.55129564 0.51230139 0.47786313
 0.7021395  0.36899409 0.52303445 0.46162191 0.62300843 0.51076877
 0.49596661 0.44059408 0.39979258 0.50009227 0.51153409 0.42486924
 0.49332583 0.42846861 0.47807333 0.46326166]",gcp4ws1h
52,"[13.27145863 14.48322201 15.91329288 14.18473625 14.66650581 16.26507187
 14.86413479 14.10282993 11.97487831 14.83477592 13.11922264 15.14140415
 13.44321823 13.80476284 13.02432537 13.40324879 14.9075489  15.29719067
 14.74164486 13.52297974 14.19611168 14.7835598  12.80521774 14.89887047
 15.76779175 14.78501606 14.52137947 15.0071373 ]","[0.60758024 0.52923769 0.43292665 0.56803095 0.4272224  0.47269842
 0.47192469 0.48971778 0.63436037 0.46680388 0.44900009 0.49417752
 0.497722   0.51124036 0.58716911 0.41719535 0.50778246 0.34391347
 0.47366664 0.41182327 0.55648595 0.3918885  0.52177477 0.52927208
 0.34665313 0.42880195 0.21525639 0.46985847]",gdkxx25b
53,"[16.6462326  17.9570713  17.9332428  15.54709816 16.31876755 17.05085564
 16.27637863 14.33177757 14.20681953 14.69625282 13.0542984  13.07427979
 13.73274326 16.11068344 16.31701469 13.66108513 14.35374069 13.97435856
 17.24499702 13.05523014 11.57477856 15.51756859 14.06776333 15.88974285
 14.55679417  9.14163876 12.26376534 13.81480217]","[0.37307805 0.25993738 0.20818116 0.46155044 0.22766726 0.22514516
 0.35945392 0.45053878 0.41372982 0.44048566 0.40503895 0.45742488
 0.45925188 0.23150566 0.30022836 0.32212377 0.32650399 0.43015915
 0.15024179 0.28725976 0.51078868 0.22587007 0.31555003 0.20375383
 0.40399721 0.59166288 0.39180672 0.31204194]",gssd0zh7
54,"[14.34774303 12.33799553 13.96307278 14.38750267 13.68298244 15.67384815
 13.15015793 16.34351158 12.84643555 15.06375885 14.0354414  16.60255432
 14.04938889 14.36588478 13.46258831 12.74417591 13.74215794 15.07835293
 13.34222984 13.53507328 14.94384003 14.205163   12.70328999 15.25224876
 13.2929163  13.77459335 14.02527809 14.15825367]","[0.58207971 0.66920096 0.57636058 0.57424337 0.54045677 0.34280813
 0.59624279 0.44164529 0.65604001 0.5496425  0.54103112 0.2969394
 0.55980372 0.53654271 0.61648023 0.58478922 0.47896469 0.44614229
 0.62348396 0.53032345 0.3772544  0.50913692 0.62114531 0.40394714
 0.60042709 0.3475374  0.43665421 0.36934981]",hm1o6lw3
55,"[14.84300804 16.27084351 15.50769234 15.27958107 14.33935452 17.04327202
 13.65015221 16.65748596 16.86413193 13.95075703 12.73455811 15.88577747
 15.12939072 15.41899586 16.52465248 14.26554871 15.71479702 15.34724998
 15.87538719 14.5591383  10.52389526 14.01573086 14.30563927 16.21496773
 14.40521049 14.7063055  14.29098034 16.21504784]","[0.40963003 0.37453559 0.39709851 0.29918513 0.42966259 0.27619368
 0.49927109 0.38321766 0.33253783 0.46557403 0.58388382 0.4126156
 0.42818809 0.49738184 0.34003332 0.53837013 0.48130649 0.47586337
 0.35259736 0.48936623 0.7556091  0.53813171 0.41676956 0.33018929
 0.42753565 0.48334318 0.47399321 0.38611409]",i8ugf9rk
56,"[13.89143085 13.75700569 14.10341072 14.88155174 13.90582657 14.03965569
 14.32039642 15.23959255 12.17345333 15.0861702  12.28204536 15.53812695
 14.89113903 13.63081264 14.33333015 11.93705845 14.02800274 13.57573032
 12.63498211 11.84655476 14.52119541 12.64874363 12.16846561 13.34546089
 11.90527058 13.2045126  12.74415016 13.32262421]","[0.55487186 0.51476115 0.5489623  0.45151523 0.52010578 0.41977486
 0.47274581 0.43529385 0.67803574 0.46417755 0.64502823 0.32930526
 0.4598603  0.55805951 0.4600004  0.62477344 0.36976352 0.49477783
 0.63177103 0.67618978 0.4337905  0.61975056 0.62395704 0.46083796
 0.62674409 0.47097617 0.57113314 0.43108624]",iemnsbbz
57,"[17.9474144  16.41058922 17.77564049 17.73307419 16.47917747 17.80025673
 14.91487503 15.20038795 15.11150074 18.34047699 15.07748985 14.66795444
 16.47151566 13.36641598 15.17922878 13.55260372 13.88857079 14.23472786
 16.42814445 15.93896008 14.38122082 14.58489418 15.33255672 17.36380768
 15.82431221 14.52270031 15.79903603 13.70540333]","[0.35460636 0.28641787 0.16814592 0.30788493 0.40833491 0.19465196
 0.44065446 0.3927162  0.41064134 0.25470701 0.50230199 0.46271792
 0.30064502 0.25824034 0.28745386 0.44911397 0.24397923 0.18384308
 0.17946655 0.2403761  0.2142248  0.17054722 0.42515942 0.11757942
 0.25649706 0.39679286 0.26928943 0.30555457]",it0clbqf
58,"[15.97542572 15.20419693 14.7913084  13.71090698 15.01446629 15.78920078
 17.46355057 12.26408386 11.47162247 14.00431728 14.59214211 12.83155441
 15.41281605 12.78139877 12.08258057 13.78982353 14.358675   14.78210163
 12.38724804 12.25273228  9.94977474 15.72533989 12.15289593 14.1696701
 17.53186989 13.24707127 17.01247787 16.51209068]","[0.45525417 0.43057308 0.53274566 0.6192404  0.5320617  0.510068
 0.24973187 0.58000267 0.68718112 0.56341487 0.51151884 0.6477443
 0.3391988  0.5399757  0.63268793 0.48789364 0.49278465 0.22378249
 0.65808898 0.65495855 0.78954989 0.30918562 0.68066537 0.59084368
 0.20311706 0.63384271 0.22364785 0.32803971]",j7r62b5k
59,"[14.40983677 13.18616676 14.33606434 13.43915462 13.03154373 14.12970352
 12.21321774 16.57508469 15.01633644 13.52754021 13.35582542 14.741745
 14.12677956 15.15224075 16.17579651 13.74846268 14.57820129 14.37909508
 13.71046829 14.02745438 14.08564091 14.54379749 11.56958389 15.33934498
 13.42964745 13.28118324 12.68805408 14.29193306]","[0.43434045 0.58416045 0.51569927 0.52873093 0.48461425 0.45692202
 0.61044681 0.31833577 0.45121908 0.504269   0.42924711 0.38425055
 0.45877549 0.49767044 0.37518048 0.49041697 0.47503549 0.50656003
 0.55919731 0.47935435 0.51880163 0.50309455 0.60001075 0.3632113
 0.53131288 0.43679777 0.51502448 0.4468061 ]",jsgnvpjd
60,"[12.92968082 14.24506664 14.42972565 13.08013344 14.48733044 14.9424963
 12.94792557 13.88527298 13.41576672 13.90471554 13.83279991 13.80875874
 13.65855885 13.92266941 14.6090126  14.48660469 14.42967606 14.66951752
 13.2539959  14.68210888 10.57514286 11.74651051 13.33726597 13.42927933
 12.86158085 14.59419727 14.41788864 13.15359688]","[0.65968102 0.57746547 0.54566562 0.65893728 0.57085991 0.52816367
 0.65972847 0.60094625 0.61025012 0.61660087 0.6109947  0.5996232
 0.62346959 0.56877714 0.56766099 0.56362283 0.551965   0.5559262
 0.62895459 0.53028053 0.74718314 0.70294636 0.64582729 0.62986219
 0.67289352 0.55058038 0.57863039 0.63795173]",jufjjied
61,"[17.0902462  17.13442421 18.46243858 17.54353142 17.49368858 15.07982445
 17.42459488 13.18911648 15.16600418 18.04351807 16.70931435 15.39592075
 16.44039154 17.47688484 16.81498146 17.18109703 15.20135117 13.61223888
 17.61438942 14.80720329 14.49790955 17.18732834 18.56000328 14.71774006
 17.064394   14.11674881 17.52733612 15.0175972 ]","[0.2305294  0.22742794 0.21742979 0.3056539  0.28195325 0.2578004
 0.10964445 0.52552968 0.45852202 0.24321316 0.3249847  0.1842436
 0.17514639 0.27877718 0.34480417 0.28669405 0.2070419  0.43761274
 0.35927117 0.53147447 0.42143962 0.23533028 0.27481994 0.41730544
 0.26186085 0.4350788  0.18200336 0.09593647]",kal5st0v
62,"[14.0481329  17.13668823 15.35577488 15.48705959 11.53339195 14.49998188
 13.68577576 14.72720909 13.55091    13.18318844 11.97076702 15.17599583
 11.63183784 16.51708412 16.15991211 14.09265614 15.90441418 15.35515594
 14.98657513 13.82552624 16.1661377  14.46025658 14.16576576 16.38684845
 12.79503059 14.33391476 12.05678558 15.07766914]","[0.1795872  0.03223979 0.1467424  0.23980317 0.30518523 0.11491249
 0.18173648 0.35467353 0.40030506 0.49977085 0.36019138 0.13802163
 0.47721386 0.25877631 0.35198393 0.32639661 0.23826382 0.27379367
 0.40287524 0.26741683 0.13587895 0.29110718 0.34032157 0.20890555
 0.51817042 0.05913081 0.3110469  0.11126331]",kegh0d5c
63,"[17.24458122 17.95275879 18.22279358 16.80041122 17.21524048 18.27076149
 15.76501846 11.80629349 14.73247433 14.23908901 14.02262688 15.36416531
 15.55738449 15.23292542 14.35596085 13.58198643 14.40788746 14.8696537
 16.40970421 14.75472641 15.63540268 16.32258797 14.18365574 16.49396515
 15.45186806 15.86628246 16.0544281  15.997015  ]","[0.19563699 0.13086486 0.29703021 0.36678556 0.26525962 0.26033178
 0.41729993 0.33572617 0.33277488 0.30330414 0.18436818 0.20501594
 0.0776398  0.29156741 0.30170146 0.24999008 0.3166661  0.17433332
 0.32139957 0.38845783 0.39514777 0.28725609 0.37792429 0.27335048
 0.30430308 0.2377539  0.13364576 0.27060038]",kwkaksdv
64,"[15.95635414 15.27915764 15.2643671  14.97634125 14.88119602 16.77521324
 15.79451942 16.00540161 16.22525406 14.08246517 14.35354614 16.03961754
 14.75736332 13.71114254 14.84820271 11.45568085 11.66756248 13.28488159
 12.43837643 13.73638821 13.10301971 14.06960201 12.38211441 14.18736267
 13.54576683 12.54713154 12.12068748 12.7901268 ]","[0.45412019 0.34598783 0.43143159 0.44474027 0.33996561 0.21016616
 0.28603271 0.26203585 0.34707272 0.5036357  0.38251853 0.27120829
 0.37574515 0.33295757 0.19094042 0.29919988 0.39026141 0.16423731
 0.53540587 0.25735351 0.40509459 0.28330955 0.38812539 0.27950335
 0.31762865 0.18667765 0.18878214 0.24897182]",kzlrvd2x
65,"[17.58362579 17.26185608 17.68823814 15.13493156 15.65361691 17.70463371
 16.88584137 16.16591835 15.64675045 17.26522636 16.96925735 13.68971157
 15.20526791 16.79214287 17.70564651 16.43431091 15.18545246 16.72861862
 17.50338364 16.93881035 14.61951828 16.28108788 10.4741087  15.55922318
 13.3152504  15.5284977  12.52471924 14.29695225]","[0.25046417 0.36584982 0.21619722 0.51966584 0.46249509 0.16394508
 0.36890721 0.27764991 0.14148954 0.18937951 0.16243269 0.28296468
 0.32269272 0.18953261 0.26614502 0.33197683 0.29651135 0.30258113
 0.13444968 0.13117106 0.13342567 0.19055194 0.73397768 0.27586925
 0.56611127 0.21648173 0.5920406  0.33396441]",l0sf5hnp
66,"[15.07203102 15.19224262 14.22113228 14.92201996 13.23060799 15.77250576
 14.23750401 14.85628128 15.28096104 16.14035225 15.54242039 15.57359219
 16.28470039 15.25416851 14.20953274 13.5296793  13.25126743 16.10656929
 15.49032211 15.59133625 13.78456974 14.97786427 15.31196499 14.77284336
 16.21512222 16.08346939 16.02241135 15.06924343]","[0.4747636  0.41537419 0.51120538 0.42891139 0.57944971 0.28331292
 0.47659951 0.45014912 0.44392517 0.34184203 0.42802164 0.31575391
 0.32468131 0.38970119 0.43273553 0.52351314 0.44031107 0.26451221
 0.3619971  0.39707103 0.434504   0.39873874 0.38098413 0.28797591
 0.24306966 0.22799948 0.31632957 0.25028658]",l4ycuiz7
67,"[15.83827114 16.21158981 14.98521328 17.88753891 17.21993256 12.78518295
 16.21552277 18.48766518 16.06036568 17.40375519 16.83248138 15.37327003
 17.0550518  17.27531624 19.21149254 18.50498009 15.61728001 18.33167839
 17.71529961 16.17858315 14.19280243 16.43159866 19.02333641 19.06740761
 17.02524948 14.85708904 17.05533791 16.34452438]","[ 0.20927601  0.23770143  0.17026776  0.22440073  0.18313652  0.10113299
  0.24533556  0.19900237  0.28099057  0.38639089  0.36529675  0.13953732
  0.32365593  0.22343777  0.28338099  0.27164435  0.20127408  0.26056707
  0.30792645  0.35608882  0.11379092  0.30517939  0.32107145 -0.02704231
  0.4418526   0.35547438  0.38537687  0.11924848]",l7z1rc6m
68,"[12.68981838 14.92768955 14.78748798 16.07354164 13.47367287 14.53839588
 13.43573666 15.8117485  12.50670433 14.27722359 13.87803268 15.5418911
 13.82998562 14.22444057 16.0532074  15.13083649 15.49088001 15.69986343
 14.8751812  14.6194067  14.72462654 13.59904194 15.78176594 15.78431416
 14.27082157 14.01782513 13.043437   13.72030354]","[0.4533743  0.37076119 0.28514227 0.18003662 0.44507372 0.35207886
 0.42953923 0.25460961 0.45473057 0.31188264 0.37625161 0.2140699
 0.35752344 0.41810924 0.27489713 0.37622055 0.34462994 0.30922425
 0.28095248 0.33178553 0.32027781 0.40178549 0.24250309 0.240317
 0.36007601 0.42160159 0.48481774 0.4284364 ]",lewbjvmo
69,"[14.34046364 14.77964592 14.91316128 15.62994099 13.31242561 15.15731525
 15.8115263  14.37955475 14.08679008 14.70847511 12.4985714  14.02579975
 15.01295376 15.01997757 14.92117119 15.03682137 13.20925903 14.90923595
 16.69177055 13.89932346 14.74443817 14.95870209 14.84326077 14.48202801
 14.77286816 13.85249424 15.37306595 14.69115639]","[0.56896126 0.43615341 0.55011594 0.47551009 0.61152834 0.40150282
 0.43957469 0.51071012 0.61887068 0.5620293  0.67809892 0.53299588
 0.52598524 0.48829123 0.45447183 0.43016005 0.44665593 0.42334571
 0.45403111 0.61547035 0.50531125 0.54607576 0.5351975  0.48388082
 0.53004587 0.51575899 0.48017478 0.43611854]",lgaiukif
70,"[13.33655357 14.40577316 13.21665573 12.50349522 15.27980709 13.40579033
 10.87077904 11.79941368 12.42618561 11.75144958 14.15685558 11.71237087
 11.39081669 15.28303432 13.25657082 14.39687157 12.58739758 13.01247978
 12.57890129 15.15004921 13.72463608 12.27648163 13.51473904 12.87938309
 10.72984695 15.91687298 14.66373825 11.61105347]","[0.38670415 0.32709464 0.41740873 0.42715108 0.38299924 0.26630256
 0.4983547  0.56006229 0.4979502  0.50905162 0.48326316 0.46302775
 0.4690688  0.28217095 0.41447407 0.48479611 0.42472526 0.35412019
 0.45681447 0.41729259 0.28573239 0.40647396 0.51552016 0.29534438
 0.4869554  0.26006535 0.36430135 0.29643452]",lj9ppwgg
71,"[14.87934303 16.02620316 13.86257362 17.37128067 17.69623756 16.00101089
 14.76656628 15.07223415 13.76230431 16.86590767 14.23674679 16.08581924
 12.20367622 13.94915676 16.63792992 15.35308075 16.47336388 15.15834618
 16.05991554 15.4610157  13.21396351 13.14614868 17.10647011 17.75195122
 17.22154236 16.00629044 14.08170223 15.08355999]","[0.24279748 0.25889823 0.22061718 0.24276657 0.10591328 0.13649067
 0.09138412 0.33545697 0.21253335 0.27849868 0.41684562 0.1102761
 0.37211141 0.35600969 0.37609309 0.40653729 0.21301349 0.21351752
 0.27237117 0.20764545 0.28910825 0.07145081 0.34622371 0.20484892
 0.131898   0.26747015 0.34438169 0.04414221]",lr4xk13r
72,"[14.1895752  15.5213871  16.08172417 13.34699821 13.73852921 16.7391758
 15.53940105 15.49748707 16.93624306 13.83879757 14.25084782 16.78394508
 15.38792801 16.84891701 15.01555347 14.02325916 16.38500404 13.28493118
 15.69260311 14.95631886 15.62389088 15.96350956 11.57883644 16.61174011
 12.89336395 14.01831055  9.80909061 13.77700806]","[0.56352246 0.37414995 0.46965933 0.5861032  0.49614415 0.35054207
 0.29726702 0.35127002 0.396676   0.53950554 0.42700398 0.3265143
 0.27825779 0.28617075 0.32168636 0.23898709 0.19905993 0.24947968
 0.44536042 0.42079467 0.45415258 0.29059738 0.58015662 0.28026181
 0.43877551 0.37931377 0.54596418 0.3599214 ]",lsyku5px
73,"[14.95673943 16.01571083 15.90118027 16.03316498 17.90987968 16.43713951
 14.32918167 15.16249466 15.71773243 16.11259651 17.50478363 15.88216496
 13.74031544 16.91689491 17.63618279 18.85326385 17.10869598 16.47680283
 15.13859653 13.44481087 13.15656281 12.07252789 16.92175293 15.34319305
 14.50006771 12.14150143 15.58754444 12.98039246]","[0.41725999 0.40937957 0.3357724  0.38691324 0.28296897 0.16534673
 0.3679395  0.45295206 0.32293078 0.35786745 0.29184183 0.18011951
 0.38645065 0.31225261 0.31376055 0.26036778 0.18715645 0.2441289
 0.42935675 0.58422774 0.43706313 0.52547896 0.3863824  0.3242704
 0.39687875 0.63790727 0.35862306 0.30227059]",mzhgd5f0
74,"[14.68639183 17.09983253 16.33905792 15.97646713 15.81293678 14.83532333
 15.1576519  15.33690453 13.02600956 13.42933369 12.8496294  12.75536251
 12.30402565 15.62176991 13.54470921 13.24906158 15.33838844 16.15032005
 13.95630836 14.48813725 13.08884335 14.39207458 13.13941002 14.46148491
 14.67062473 13.08979893 14.59602165 13.67443371]","[0.4887946  0.39457011 0.40027964 0.45719311 0.41842884 0.48500583
 0.41149247 0.42092988 0.53315938 0.54154843 0.52158701 0.52190518
 0.4927758  0.43527985 0.59905303 0.58102268 0.42942443 0.29771897
 0.53455436 0.43879867 0.53671634 0.37037373 0.57211876 0.47491422
 0.40194651 0.51300347 0.31170133 0.38714543]",n2geu19i
75,"[13.28164482 13.4324255  12.43379211 12.72041893 12.16503048 13.24037743
 11.40997124 13.64099216 11.87965393 13.7526865  10.37858486 13.0739994
 13.73775864 12.02763748 12.10376167 12.54854012 11.96648121 15.23091507
 13.04646111 10.75535297 10.63541031 13.2252388  12.28722954 13.26060772
 14.56546211 10.60407925 13.04798222 13.6991806 ]","[0.65219969 0.64458644 0.6878618  0.68636757 0.68785125 0.62839013
 0.74628657 0.61575419 0.69989687 0.61647731 0.75953752 0.61570644
 0.6147511  0.69274235 0.70328456 0.64686751 0.67927581 0.52695519
 0.64546752 0.73108876 0.73708665 0.63301444 0.66952229 0.61398578
 0.57495373 0.71847641 0.62333935 0.58418238]",no64afbg
