,28xeuclidean,28xcosine,id
50,"[0.10750894 0.09235433 0.48223315 0.62905414 0.17954435 0.19557278
 0.39728522 0.01515462 0.58974209 0.5215452  0.07203541 0.30308172
 0.28977628 0.57458748 0.53669982 0.08719002 0.28792711 0.3049309
 1.1112873  0.6617775  0.28666037 0.87951837 0.44950979 0.82462692
 0.23176892 0.37511713 0.21774087 0.592858  ]","[ 1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1. -1.
 -1.  1.  1. -1. -1. -1.  1.  1. -1. -1.]",l0sf5hnp
51,"[0.4226829  0.02806944 0.32046054 0.30405388 0.16958407 0.1787025
 0.35267347 0.39461346 0.10222236 0.11862901 0.59226696 0.6013854
 0.07000943 0.2923911  0.27598445 0.1976535  0.20677194 0.32460403
 0.01640666 0.4900446  0.49916304 0.03221293 0.47363795 0.48275639
 0.04861959 0.00911844 0.52225754 0.53137597]","[-1.  1. -1. -1.  1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.  1. -1.
  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.]",l4ycuiz7
52,"[0.36257071 0.15730757 0.1678289  0.00665295 0.11609807 0.07872867
 0.34250704 0.20526314 0.19474182 0.35591776 0.24647264 0.44129939
 0.02006367 0.01052132 0.15065463 0.0412095  0.23603625 0.18519947
 0.16117595 0.05173083 0.24655757 0.17467815 0.10944512 0.08538162
 0.33585409 0.19482674 0.22640897 0.42123572]","[-1. -1. -1.  1. -1.  1. -1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1.  1.
 -1.  1. -1.  1. -1.  1. -1. -1.  1. -1.]",l7z1rc6m
53,"[0.00141926 0.07975429 0.28742352 0.04286262 0.06086418 0.11500962
 0.14797331 0.08117355 0.28600426 0.04144336 0.06228344 0.11359036
 0.14655405 0.36717781 0.12261692 0.01889011 0.19476391 0.2277276
 0.2445609  0.3482877  0.1724139  0.13945021 0.1037268  0.072147
 0.10511068 0.1758738  0.20883749 0.03296369]","[ 1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.  1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",lgaiukif
54,"[0.05103215 0.31979802 0.24980359 0.25258667 0.69819948 0.51490852
 0.64033016 0.26876587 0.30083574 0.30361881 0.64716733 0.46387637
 0.58929801 0.56960161 0.57238469 0.37840146 0.1951105  0.32053214
 0.00278307 0.94800307 0.76471211 0.89013375 0.95078614 0.76749519
 0.89291683 0.18329096 0.05786932 0.12542164]","[ 1.  1. -1. -1.  1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1.  1.
  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.]",lsyku5px
55,"[5.07429168e-01 5.52390084e-01 4.74026635e-01 5.61888561e-01
 5.07507488e-01 3.07605609e-01 3.05981234e-01 4.49609160e-02
 3.34025323e-02 5.44593930e-02 7.83205032e-05 1.99823558e-01
 2.01447934e-01 7.83634484e-02 9.49847698e-03 4.48825955e-02
 2.44784474e-01 2.46408850e-01 8.78619254e-02 3.34808528e-02
 1.66421026e-01 1.68045402e-01 5.43810725e-02 2.54282951e-01
 2.55907327e-01 1.99901879e-01 2.01526254e-01 1.62437558e-03]","[-1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",n2geu19i
56,"[0.14579866 0.16963293 0.04562989 0.08488592 0.13499985 0.08233277
 0.30971944 0.02383427 0.19142855 0.06091274 0.01079881 0.06346589
 0.16392078 0.21526283 0.08474702 0.03463309 0.08730017 0.1400865
 0.13051581 0.18062974 0.12796266 0.35534933 0.05011393 0.00255315
 0.22483352 0.05266708 0.17471959 0.22738667]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1.]",no64afbg
57,"[0.28892832 0.07699314 0.94191678 0.22042543 0.11309223 0.03990395
 0.12145665 0.21193518 0.65298846 0.06850288 0.40202054 0.24902436
 0.16747167 0.86492364 0.1434323  0.19008537 0.03708918 0.04446351
 0.72149134 1.05500901 0.90201283 0.82046013 0.33351766 0.18052148
 0.09896879 0.15299618 0.23454887 0.08155269]","[-1.  1. -1. -1.  1.  1.  1. -1.  1.  1. -1. -1. -1. -1. -1.  1.  1.  1.
  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.]",nyutens9
58,"[0.50706729 0.764157   0.86531931 0.6157144  0.99009699 0.62728129
 0.22177014 0.2570897  0.35825202 0.10864711 0.48302969 0.120214
 0.28529716 0.10116231 0.1484426  0.22593999 0.1368757  0.54238686
 0.24960491 0.12477767 0.23803802 0.64354917 0.37438259 0.01156689
 0.39394426 0.36281569 0.76832685 0.40551116]","[-1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]",oq55iqyd
59,"[0.16416819 0.05413142 0.58197552 0.49127531 0.14408723 0.24065101
 0.12701133 0.11003677 0.41780733 0.32710712 0.30825541 0.4048192
 0.29117952 0.5278441  0.43714389 0.19821864 0.29478243 0.18114275
 0.09070021 0.72606274 0.82262653 0.70898685 0.63536254 0.73192632
 0.61828664 0.09656379 0.0170759  0.11363968]","[ 1.  1. -1. -1.  1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1.  1.
  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.]",p8443ps0
60,"[0.18306906 0.4708883  0.03207076 0.2668822  0.07926714 0.00510571
 0.68566815 0.65395737 0.1509983  0.08381313 0.26233621 0.18817477
 0.50259909 0.50295907 0.7377705  0.39162116 0.46578259 1.15655646
 0.23481143 0.11133791 0.03717647 0.65359739 0.34614934 0.27198791
 0.41878596 0.07416144 0.7649353  0.69077386]","[ 1. -1.  1.  1. -1. -1.  1. -1.  1.  1. -1. -1.  1. -1. -1.  1.  1. -1.
  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.]",pdlodtah
61,"[0.18186907 0.7031894  0.07231964 0.22257742 0.33954823 0.61179098
 0.22667906 0.52132033 0.10954943 0.04070835 0.15767916 0.42992191
 0.40854813 0.63086976 0.48061198 0.36364117 0.09139842 0.92986846
 0.15025778 0.26722859 0.53947134 0.2989987  0.11697081 0.38921356
 0.44925648 0.27224275 0.56622729 0.83847004]","[-1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]",q9awns0p
62,"[0.23920369 0.34059182 0.61725761 0.54675689 0.46350721 0.42678266
 0.82984716 0.10138813 0.37805392 0.3075532  0.22430351 0.18757897
 0.59064347 0.27666579 0.20616508 0.12291539 0.08619085 0.48925534
 0.07050072 0.1537504  0.19047495 0.21258955 0.08324969 0.11997423
 0.28309026 0.03672454 0.36633995 0.40306449]","[ 1.  1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",qdolnbxs
63,"[0.10277766 0.13674769 0.323137   0.38098595 0.21313507 0.49523133
 0.06463064 0.23952535 0.22035934 0.27820829 0.11035741 0.39245367
 0.03814702 0.45988469 0.51773363 0.34988276 0.63197902 0.20137833
 0.05784895 0.11000193 0.17209433 0.25850636 0.16785087 0.11424538
 0.3163553  0.28209626 0.14850443 0.43060069]","[ 1.  1. -1. -1. -1. -1.  1.  1. -1. -1. -1. -1.  1. -1. -1. -1. -1.  1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]",qr8agwsq
64,"[0.13026953 0.28273965 0.02531987 0.15124327 0.31452216 0.18413427
 0.2528704  0.41300918 0.1555894  0.2815128  0.44479169 0.3144038
 0.38313992 0.25741978 0.13149638 0.03178251 0.09860538 0.02986926
 0.1259234  0.28920229 0.1588144  0.22755052 0.16327889 0.03289101
 0.10162713 0.13038789 0.06165177 0.06873612]","[-1.  1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",r6gltob9
65,"[7.33442068e-01 3.14995222e-01 1.66656189e-01 2.19775129e-01
 3.10044438e-02 2.96273092e-01 2.96308780e-01 4.18446846e-01
 5.66785879e-01 5.13666939e-01 7.02437624e-01 4.37168976e-01
 4.37133288e-01 1.48339033e-01 9.52200927e-02 2.83990778e-01
 1.87221300e-02 1.86864417e-02 5.31189404e-02 1.35651745e-01
 1.29616903e-01 1.29652591e-01 1.88770685e-01 7.64979627e-02
 7.65336510e-02 2.65268648e-01 2.65304336e-01 3.56882811e-05]","[-1. -1.  1.  1.  1. -1. -1.  1. -1. -1. -1.  1.  1. -1. -1. -1.  1.  1.
  1.  1. -1. -1.  1. -1. -1. -1. -1.  1.]",suia995m
66,"[0.56848988 0.44775003 0.16987857 0.24764924 0.36000147 0.43249325
 0.04196797 0.12073985 0.39861131 0.32084064 0.20848841 0.13599662
 0.52652191 0.27787146 0.20010079 0.08774856 0.01525678 0.40578206
 0.07777067 0.19012289 0.26261468 0.1279106  0.11235223 0.18484402
 0.20568127 0.07249179 0.31803349 0.39052528]","[-1. -1.  1. -1. -1. -1.  1.  1. -1.  1.  1.  1. -1. -1.  1.  1.  1. -1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.]",syy20boc
67,"[0.03757212 0.44273706 0.17792813 0.4444464  0.19226125 0.10768288
 0.20388563 0.40516494 0.21550025 0.40687428 0.15468913 0.07011077
 0.24145775 0.62066519 0.00170934 0.25047581 0.33505417 0.64662269
 0.62237453 0.37018938 0.28561102 0.02595749 0.25218515 0.33676352
 0.64833203 0.08457837 0.39614688 0.31156851]","[ 1. -1.  1. -1. -1. -1.  1. -1.  1. -1. -1. -1.  1. -1.  1.  1.  1. -1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.]",szngczd2
68,"[0.13719928 0.61184971 0.07573539 0.08287734 0.14901811 0.00530844
 0.25045992 0.47465043 0.21293467 0.05432194 0.01181883 0.14250772
 0.38765921 0.6875851  0.52897237 0.4628316  0.61715815 0.86230963
 0.15861273 0.2247535  0.07042695 0.17472454 0.06614077 0.08818578
 0.33333726 0.15432655 0.39947803 0.24515148]","[ 1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]",t4q1uam7
69,"[0.02318756 0.07399049 0.06853047 0.03925069 0.2812082  0.12107848
 0.04878055 0.09717806 0.04534291 0.06243825 0.30439577 0.14426604
 0.07196811 0.14252096 0.03473981 0.20721771 0.04708798 0.02520995
 0.10778116 0.34973867 0.18960895 0.11731102 0.24195752 0.08182779
 0.00952986 0.16012973 0.23242766 0.07229793]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1.]",ty2yznzp
70,"[0.63485172 0.0186422  0.9311969  0.03604384 0.33164053 0.5567174
 0.51571956 0.65349393 0.29634517 0.67089556 0.3032112  0.07813433
 0.11913216 0.9498391  0.01740164 0.35028273 0.5753596  0.53436176
 0.96724074 0.59955637 0.3744795  0.41547734 0.36768436 0.59276123
 0.5517634  0.22507687 0.18407904 0.04099783]","[-1.  1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1. -1.  1. -1. -1. -1.
 -1.  1.  1.  1. -1. -1. -1.  1.  1.  1.]",ua32y4cb
71,"[0.07716816 0.11765103 0.12495024 0.40182529 0.58305709 0.45162551
 0.15761444 0.04048287 0.04778208 0.32465713 0.50588893 0.37445735
 0.08044628 0.00729921 0.28417426 0.46540606 0.33397448 0.0399634
 0.27687505 0.45810685 0.32667527 0.03266419 0.1812318  0.04980022
 0.24421086 0.13143158 0.42544265 0.29401108]","[ 1.  1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1. -1.  1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.]",uasu7q0z
72,"[0.30474804 0.71962968 0.23460734 0.00533328 0.42242122 0.50174725
 0.2899808  0.41488163 0.0701407  0.31008133 0.11767317 0.19699921
 0.59472884 0.48502234 0.72496296 0.29720846 0.21788242 1.00961047
 0.23994062 0.18781388 0.26713991 0.52458814 0.4277545  0.50708053
 0.28464752 0.07932603 0.71240202 0.79172805]","[-1. -1. -1.  1. -1. -1.  1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1. -1.
 -1.  1.  1. -1. -1. -1.  1.  1. -1. -1.]",uh4csmkb
73,"[0.00879646 0.54305716 0.29412724 0.3424554  0.6508957  0.03164523
 0.81754504 0.5342607  0.3029237  0.35125186 0.65969216 0.04044168
 0.8263415  0.8371844  0.88551256 1.19395286 0.57470238 1.3606022
 0.04832816 0.35676846 0.26248201 0.5234178  0.3084403  0.31081018
 0.47508964 0.61925047 0.16664934 0.78589982]","[ 1.  1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",umpbyicl
74,"[0.08972743 0.59842383 0.43417882 0.46566584 0.45480462 0.28898665
 0.21395085 0.68815126 0.52390625 0.55539327 0.54453205 0.37871408
 0.30367828 0.16424501 0.13275799 0.14361921 0.30943719 0.38447298
 0.03148702 0.0206258  0.14519218 0.22022797 0.01086122 0.17667919
 0.25171499 0.16581798 0.24085377 0.0750358 ]","[ 1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",uto97k5h
75,"[0.05649424 0.18921461 0.03334054 0.0352665  0.3749835  0.12398468
 0.08707549 0.24570885 0.08983478 0.09176074 0.43147774 0.06749044
 0.03058125 0.15587407 0.15394811 0.18576889 0.31319929 0.2762901
 0.00192596 0.34164296 0.15732522 0.12041603 0.339717   0.15925118
 0.12234199 0.49896818 0.46205899 0.03690919]","[-1.  1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1. -1. -1.
  1.  1. -1. -1.  1. -1. -1. -1. -1.  1.]",v0vg2kj7
76,"[0.07163732 0.37430984 0.34463288 0.01713371 0.47946908 0.07848633
 0.04899585 0.30267251 0.27299555 0.05450362 0.5511064  0.006849
 0.02264148 0.02967696 0.35717613 0.85377891 0.29582351 0.32531399
 0.32749917 0.82410195 0.26614655 0.29563703 0.49660278 0.06135262
 0.03186214 0.5579554  0.52846492 0.02949048]","[ 1. -1. -1.  1.  1.  1.  1. -1. -1.  1.  1.  1.  1.  1. -1. -1. -1. -1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",v1msogty
77,"[0.20519418 0.09151436 0.10244773 0.08389823 0.46639843 0.51207621
 0.21416147 0.11367982 0.10274645 0.28909241 0.67159261 0.30688204
 0.0089673  0.01093337 0.17541259 0.55791279 0.42056185 0.12264711
 0.18634596 0.56884616 0.40962848 0.11171374 0.3825002  0.59597445
 0.2980597  0.97847465 0.6805599  0.29791474]","[-1. -1. -1.  1.  1. -1. -1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1.
 -1. -1.  1.  1.  1. -1. -1. -1. -1.  1.]",v4vf1g92
78,"[0.10390043 0.1430831  0.35484545 0.13386647 0.26276983 0.17675328
 0.21175654 0.24698353 0.45874588 0.23776691 0.36667026 0.07285285
 0.31565697 0.21176235 0.00921662 0.11968673 0.31983638 0.06867345
 0.22097898 0.09207562 0.53159873 0.14308891 0.12890335 0.31061976
 0.07789007 0.43952311 0.05101328 0.38850982]","[ 1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.  1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",v7er47fs
79,"[0.49973863 0.02514336 0.42905919 0.31878297 0.12997934 0.29875785
 1.24126482 0.52488199 0.07067945 0.18095566 0.36975929 0.20098079
 0.74152619 0.45420254 0.34392633 0.1551227  0.3239012  1.26640818
 0.11027621 0.29907984 0.13030134 0.81220564 0.18880363 0.02002512
 0.92248185 0.16877851 1.11128548 0.94250697]","[-1.  1. -1. -1.  1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.  1. -1.
  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.]",v8e6pplm
80,"[0.31961478 0.1823599  0.00685823 0.48725916 0.10545477 0.24980403
 0.50896026 0.50197469 0.32647301 0.80687395 0.21416001 0.56941882
 0.82857504 0.17550168 0.30489926 0.28781468 0.06744413 0.32660036
 0.48040094 0.112313   0.24294581 0.50210204 0.59271394 0.23745513
 0.0217011  0.35525881 0.61441503 0.25915623]","[-1.  1.  1.  1. -1.  1.  1. -1. -1. -1.  1. -1. -1.  1.  1. -1.  1.  1.
  1. -1.  1.  1. -1.  1.  1. -1. -1.  1.]",vavxr67w
81,"[0.288232   0.03050812 0.04937327 0.1383498  0.1575359  0.06213772
 0.15168592 0.25772388 0.23885873 0.1498822  0.44576789 0.22609427
 0.13654608 0.01886515 0.10784168 0.18804402 0.0316296  0.1211778
 0.08897653 0.20690917 0.01276445 0.10231264 0.2958857  0.07621208
 0.01333611 0.21967362 0.30922181 0.08954819]","[-1.  1.  1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1. -1.  1. -1. -1.
 -1.  1. -1. -1. -1.  1.  1. -1. -1.  1.]",vbr4ykbh
82,"[0.14719611 0.24393383 0.0073569  0.15029928 0.30703279 0.08566633
 0.01735643 0.09673771 0.15455301 0.29749539 0.15983668 0.06152979
 0.16455254 0.25129072 0.39423311 0.06309897 0.1582675  0.26129025
 0.14294238 0.31438969 0.09302323 0.00999953 0.45733207 0.23596561
 0.13294286 0.22136647 0.32438922 0.10302275]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1.]",vcxktu9d
83,"[0.08358057 0.41462329 0.03057422 0.35458714 0.0561344  0.4315283
 0.2510372  0.49820386 0.11415479 0.43816771 0.13971497 0.51510887
 0.16745663 0.38404907 0.06003615 0.35848889 0.01690501 0.66566049
 0.32401292 0.02556019 0.40095408 0.28161142 0.29845273 0.07694116
 0.60562434 0.3753939  0.30717161 0.6825655 ]","[ 1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]",vd9idbqc
84,"[0.00270057 0.02521306 0.10319918 0.20309821 0.24216364 0.2822215
 0.24718274 0.02791363 0.10049862 0.20039764 0.23946308 0.27952093
 0.24448217 0.12841225 0.22831127 0.26737671 0.30743456 0.2723958
 0.09989902 0.13896446 0.17902231 0.14398356 0.03906544 0.07912329
 0.04408453 0.04005785 0.0050191  0.03503875]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1.]",vg7u1mhi
85,"[0.26660654 0.031946   0.45701076 0.58456763 0.17847663 0.79956801
 0.88628367 0.23466054 0.19040422 0.31796109 0.08812991 0.53296147
 0.61967713 0.42506476 0.55262162 0.14653063 0.76762201 0.85433766
 0.12755686 0.27853413 0.34255725 0.4292729  0.40609099 0.21500039
 0.30171604 0.62109138 0.70780703 0.08671565]","[ 1.  1.  1.  1.  1. -1. -1.  1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1.
  1.  1. -1. -1.  1. -1. -1. -1. -1.  1.]",vioatqkm
86,"[0.56390157 0.19167788 0.21936186 0.19285305 0.14623457 0.23885673
 0.06202096 0.37222369 0.34453972 0.37104852 0.71013615 0.80275831
 0.62592253 0.02768397 0.00117517 0.33791246 0.43053462 0.25369884
 0.02650881 0.36559643 0.45821859 0.28138281 0.33908762 0.43170978
 0.25487401 0.09262216 0.08421361 0.17683578]","[-1.  1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",vm0nj2sw
87,"[0.25395252 0.08057427 0.59625384 0.14902398 0.32285596 0.30869058
 0.15571681 0.17337824 0.34230132 0.10492854 0.06890344 0.05473806
 0.09823571 0.51567957 0.06844971 0.24228169 0.2281163  0.07514253
 0.44722986 0.27339788 0.28756327 0.44053704 0.17383198 0.1596666
 0.00669283 0.01416538 0.16713915 0.15297377]","[ 1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.  1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",vpn2ozx3
88,"[0.32352494 0.50832052 0.53648479 0.26982357 1.30624675 0.97325223
 0.71850025 0.83184546 0.86000973 0.05370137 0.98272181 0.64972728
 0.3949753  0.02816427 0.77814409 1.81456727 1.48157275 1.22682077
 0.80630836 1.84273154 1.50973701 1.25498503 1.03642318 0.70342866
 0.44867668 0.33299452 0.5877465  0.25475198]","[-1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1. -1. -1. -1. -1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",w4q5g7q9
89,"[0.16977617 0.5023921  0.15295033 0.19573582 0.27811955 0.29849704
 0.02871586 0.67216827 0.01682584 0.36551198 0.44789572 0.46827321
 0.14106031 0.65534243 0.30665629 0.22427255 0.20389506 0.53110796
 0.34868614 0.43106988 0.45144737 0.12423447 0.08238374 0.10276122
 0.22445168 0.02037749 0.30683541 0.3272129 ]","[ 1. -1.  1. -1. -1. -1.  1. -1.  1. -1. -1. -1.  1. -1.  1.  1.  1. -1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.]",wijj2zsc
90,"[0.05575079 0.03226583 0.25213549 0.25423439 0.0624909  0.0161473
 0.47623447 0.02348496 0.30788627 0.30998518 0.11824169 0.07189809
 0.53198525 0.28440131 0.28650022 0.09475673 0.04841313 0.50850029
 0.0020989  0.18964458 0.23598818 0.22409898 0.19174349 0.23808709
 0.22200008 0.0463436  0.41374356 0.46008717]","[ 1.  1. -1. -1.  1.  1. -1.  1. -1. -1.  1.  1. -1. -1. -1.  1.  1. -1.
  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.]",wnfqeae3
91,"[0.78996286 0.32830025 0.58818807 0.50553585 0.35062091 0.53180775
 0.31421332 0.46166261 0.20177479 0.28442701 0.43934195 0.25815511
 0.47574954 0.25988781 0.1772356  0.02232066 0.2035075  0.01408693
 0.08265221 0.23756716 0.05638032 0.27397475 0.15491494 0.0262719
 0.19132253 0.18118684 0.03640759 0.21759443]","[-1.  1. -1. -1.  1. -1.  1. -1.  1.  1. -1.  1. -1. -1. -1.  1. -1.  1.
  1. -1.  1. -1. -1.  1. -1. -1.  1. -1.]",xz9lmzr1
92,"[0.09517326 0.16463278 0.13080535 0.02414251 0.07494481 0.19506581
 0.02852446 0.06945953 0.03563209 0.07103075 0.17011807 0.09989256
 0.06664879 0.03382744 0.14049028 0.2395776  0.03043303 0.13610832
 0.10666284 0.20575016 0.06426047 0.10228088 0.09908732 0.17092331
 0.00438196 0.27001062 0.10346927 0.16654135]","[ 1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.
  1. -1.  1.  1. -1.  1.  1. -1. -1.  1.]",yq9g7cr4
93,"[0.27133067 0.06494209 0.16901276 0.19654018 0.02700555 0.48838069
 0.05231035 0.20638857 0.10231791 0.46787084 0.29833622 0.21705002
 0.21902032 0.10407066 0.26148227 0.09194764 0.42343859 0.01263174
 0.36555293 0.19601831 0.31936793 0.11670241 0.16953462 0.68492086
 0.24885052 0.51538624 0.0793159  0.43607034]","[ 1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.
  1.  1. -1.  1.  1. -1.  1. -1.  1. -1.]",yzsw2b7a
94,"[0.25515465 0.10107526 0.18739656 0.14956426 0.06520217 0.29570522
 0.32490969 0.15407939 0.06775809 0.40471891 0.32035682 0.55085987
 0.06975505 0.0863213  0.25063952 0.16627743 0.39678048 0.22383444
 0.33696081 0.25259873 0.48310178 0.13751314 0.08436209 0.14614096
 0.47447395 0.23050305 0.39011186 0.62061492]","[-1. -1. -1.  1.  1.  1. -1.  1.  1. -1. -1. -1.  1.  1. -1. -1. -1.  1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.]",zatfknoo
95,"[0.03523397 0.19141687 0.18942687 0.01573056 0.17241844 0.55030492
 0.10011543 0.15618289 0.22466084 0.05096453 0.13718446 0.51507095
 0.06488146 0.38084374 0.20714743 0.01899843 0.35888805 0.09130143
 0.17369631 0.36184531 0.73973179 0.2895423  0.188149   0.56603548
 0.11584599 0.37788648 0.072303   0.45018949]","[ 1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.
  1.  1. -1.  1.  1. -1.  1. -1.  1. -1.]",5cx8xebo
96,"[0.06010771 0.12647092 0.34705818 0.19938368 0.40276874 0.0549669
 0.02146715 0.06636322 0.28695047 0.25949138 0.34266103 0.00514081
 0.08157486 0.22058725 0.3258546  0.27629781 0.07150403 0.14793807
 0.54644185 0.05571056 0.29209128 0.36852533 0.60215241 0.25435057
 0.17791653 0.34780184 0.42423589 0.07643405]","[ 1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.
  1. -1.  1.  1. -1.  1.  1. -1. -1.  1.]",9g22axi7
97,"[0.21013311 0.15735579 0.00559425 0.05159067 0.16784399 0.67195305
 0.49504483 0.05277733 0.20453886 0.15854245 0.04228913 0.88208617
 0.28491171 0.15176153 0.10576512 0.0104882  0.82930884 0.33768904
 0.04599641 0.16224973 0.67754731 0.48945057 0.11625332 0.72354372
 0.44345416 0.83979704 0.32720084 1.16699788]","[-1.  1.  1.  1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1. -1.  1. -1.
  1. -1.  1. -1. -1.  1. -1. -1.  1. -1.]",aaxwugte
98,"[0.2943097  0.27726973 0.0178363  0.49966852 0.22838446 0.26215509
 0.55311901 0.01703997 0.312146   0.20535882 0.06592524 0.0321546
 0.25880931 0.29510603 0.22239879 0.04888527 0.01511464 0.27584928
 0.51750482 0.24622076 0.2799914  0.57095531 0.27128406 0.23751342
 0.0534505  0.03377064 0.32473455 0.29096392]","[-1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.  1.
 -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.]",arnrlmny
99,"[0.18005726 0.28886148 0.32860793 0.84661376 0.36498643 0.30598184
 0.43183848 0.10880421 0.14855067 0.6665565  0.18492917 0.12592458
 0.25178122 0.03974646 0.55775229 0.07612496 0.01712037 0.14297701
 0.51800583 0.0363785  0.02262609 0.10323055 0.48162733 0.54063192
 0.41477528 0.05900459 0.06685205 0.12585664]","[ 1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]",bcwy1gl8
